TargetName	Module	CodeClass	GeneID	SystematicName	Negative	DetectedSegments	DetectionRate
TSC2	Hs_R_NGS_WTA_v1.0	Endogenous	7249	TSC2	FALSE	135	0.6716417910447762
VHL	Hs_R_NGS_WTA_v1.0	Endogenous	7428	VHL	FALSE	96	0.47761194029850745
VWF	Hs_R_NGS_WTA_v1.0	Endogenous	7450	VWF	FALSE	34	0.1691542288557214
WRN	Hs_R_NGS_WTA_v1.0	Endogenous	7486	WRN	FALSE	22	0.10945273631840796
DCX	Hs_R_NGS_WTA_v1.0	Endogenous	1641	DCX	FALSE	23	0.11442786069651742
IL6R	Hs_R_NGS_WTA_v1.0	Endogenous	3570	IL6R	FALSE	69	0.34328358208955223
FCGR1A	Hs_R_NGS_WTA_v1.0	Endogenous	2209, 2210, 100132417	FCGR1CP, FCGR1B, FCGR1A	FALSE	113	0.5621890547263682
FCGR3A	Hs_R_NGS_WTA_v1.0	Endogenous	2214, 2215	FCGR3A, FCGR3B	FALSE	103	0.5124378109452736
CR1	Hs_R_NGS_WTA_v1.0	Endogenous	1378	CR1	FALSE	74	0.3681592039800995
CD55	Hs_R_NGS_WTA_v1.0	Endogenous	1604	CD55	FALSE	149	0.7412935323383084
SLC11A1	Hs_R_NGS_WTA_v1.0	Endogenous	6556	SLC11A1	FALSE	64	0.31840796019900497
GPX1	Hs_R_NGS_WTA_v1.0	Endogenous	2876	GPX1	FALSE	200	0.9950248756218906
C7	Hs_R_NGS_WTA_v1.0	Endogenous	730	C7	FALSE	199	0.9900497512437811
CD14	Hs_R_NGS_WTA_v1.0	Endogenous	929	CD14	FALSE	103	0.5124378109452736
TAP1	Hs_R_NGS_WTA_v1.0	Endogenous	6890	TAP1	FALSE	141	0.7014925373134329
LTA	Hs_R_NGS_WTA_v1.0	Endogenous	4049	LTA	FALSE	23	0.11442786069651742
IGFBP1	Hs_R_NGS_WTA_v1.0	Endogenous	3484	IGFBP1	FALSE	21	0.1044776119402985
IGFBP2	Hs_R_NGS_WTA_v1.0	Endogenous	3485	IGFBP2	FALSE	158	0.7860696517412935
IGFBP3	Hs_R_NGS_WTA_v1.0	Endogenous	3486	IGFBP3	FALSE	43	0.21393034825870647
HGF	Hs_R_NGS_WTA_v1.0	Endogenous	3082	HGF	FALSE	33	0.16417910447761194
SERPINE1	Hs_R_NGS_WTA_v1.0	Endogenous	5054	SERPINE1	FALSE	100	0.4975124378109453
IFNA2	Hs_R_NGS_WTA_v1.0	Endogenous	3440	IFNA2	FALSE	23	0.11442786069651742
C8G	Hs_R_NGS_WTA_v1.0	Endogenous	733	C8G	FALSE	46	0.22885572139303484
ORM1	Hs_R_NGS_WTA_v1.0	Endogenous	5004	ORM1	FALSE	32	0.15920398009950248
ORM2	Hs_R_NGS_WTA_v1.0	Endogenous	5005	ORM2	FALSE	148	0.736318407960199
CD59	Hs_R_NGS_WTA_v1.0	Endogenous	966	CD59	FALSE	201	1
IGF2	Hs_R_NGS_WTA_v1.0	Endogenous	3481, 723961	IGF2, INS-IGF2	FALSE	120	0.5970149253731343
NCAM1	Hs_R_NGS_WTA_v1.0	Endogenous	4684	NCAM1	FALSE	32	0.15920398009950248
CD4	Hs_R_NGS_WTA_v1.0	Endogenous	920	CD4	FALSE	104	0.5174129353233831
SLC11A2	Hs_R_NGS_WTA_v1.0	Endogenous	4891	SLC11A2	FALSE	134	0.6666666666666666
IGF1	Hs_R_NGS_WTA_v1.0	Endogenous	3479	IGF1	FALSE	81	0.40298507462686567
NOS1	Hs_R_NGS_WTA_v1.0	Endogenous	4842	NOS1	FALSE	22	0.10945273631840796
SERPINA5	Hs_R_NGS_WTA_v1.0	Endogenous	5104	SERPINA5	FALSE	77	0.38308457711442784
NOS2	Hs_R_NGS_WTA_v1.0	Endogenous	4843	NOS2	FALSE	52	0.25870646766169153
LTBP1	Hs_R_NGS_WTA_v1.0	Endogenous	4052	LTBP1	FALSE	52	0.25870646766169153
IL10RB	Hs_R_NGS_WTA_v1.0	Endogenous	3588	IL10RB	FALSE	96	0.47761194029850745
IFNAR1	Hs_R_NGS_WTA_v1.0	Endogenous	3454	IFNAR1	FALSE	169	0.8407960199004975
NCF4	Hs_R_NGS_WTA_v1.0	Endogenous	4689	NCF4	FALSE	29	0.14427860696517414
ITGAM	Hs_R_NGS_WTA_v1.0	Endogenous	3684	ITGAM	FALSE	29	0.14427860696517414
RFX2	Hs_R_NGS_WTA_v1.0	Endogenous	5990	RFX2	FALSE	93	0.4626865671641791
SOD2	Hs_R_NGS_WTA_v1.0	Endogenous	6648	SOD2	FALSE	201	1
GSR	Hs_R_NGS_WTA_v1.0	Endogenous	2936	GSR	FALSE	140	0.6965174129353234
FASLG	Hs_R_NGS_WTA_v1.0	Endogenous	356	FASLG	FALSE	32	0.15920398009950248
IL13RA2	Hs_R_NGS_WTA_v1.0	Endogenous	3598	IL13RA2	FALSE	60	0.29850746268656714
TGFB1	Hs_R_NGS_WTA_v1.0	Endogenous	7040	TGFB1	FALSE	184	0.9154228855721394
RPL9	Hs_R_NGS_WTA_v1.0	Endogenous	6133	RPL9	FALSE	201	1
ABAT	Hs_R_NGS_WTA_v1.0	Endogenous	18	ABAT	FALSE	33	0.16417910447761194
ACHE	Hs_R_NGS_WTA_v1.0	Endogenous	43	ACHE	FALSE	32	0.15920398009950248
ACY1	Hs_R_NGS_WTA_v1.0	Endogenous	100526760, 95	ABHD14A-ACY1, ACY1	FALSE	130	0.6467661691542289
ADH1A	Hs_R_NGS_WTA_v1.0	Endogenous	124	ADH1A	FALSE	51	0.2537313432835821
ADH5	Hs_R_NGS_WTA_v1.0	Endogenous	128	ADH5	FALSE	196	0.9751243781094527
ADORA2A	Hs_R_NGS_WTA_v1.0	Endogenous	101730217, 135	ADORA2A, SPECC1L-ADORA2A	FALSE	70	0.3482587064676617
ADRA1B	Hs_R_NGS_WTA_v1.0	Endogenous	147	ADRA1B	FALSE	43	0.21393034825870647
ADRA1A	Hs_R_NGS_WTA_v1.0	Endogenous	148	ADRA1A	FALSE	37	0.18407960199004975
ADRA2A	Hs_R_NGS_WTA_v1.0	Endogenous	150	ADRA2A	FALSE	27	0.13432835820895522
ADRB1	Hs_R_NGS_WTA_v1.0	Endogenous	153	ADRB1	FALSE	36	0.1791044776119403
AGTR1	Hs_R_NGS_WTA_v1.0	Endogenous	185	AGTR1	FALSE	125	0.6218905472636815
ALDH1A1	Hs_R_NGS_WTA_v1.0	Endogenous	216	ALDH1A1	FALSE	129	0.6417910447761194
ALDH2	Hs_R_NGS_WTA_v1.0	Endogenous	217	ALDH2	FALSE	165	0.8208955223880597
ALDH1B1	Hs_R_NGS_WTA_v1.0	Endogenous	219	ALDH1B1	FALSE	81	0.40298507462686567
ALDH1A3	Hs_R_NGS_WTA_v1.0	Endogenous	220	ALDH1A3	FALSE	23	0.11442786069651742
ALDH3B2	Hs_R_NGS_WTA_v1.0	Endogenous	222	ALDH3B2	FALSE	81	0.40298507462686567
ALDH9A1	Hs_R_NGS_WTA_v1.0	Endogenous	223	ALDH9A1	FALSE	177	0.8805970149253731
ALOX12	Hs_R_NGS_WTA_v1.0	Endogenous	239	ALOX12	FALSE	52	0.25870646766169153
ALOX5	Hs_R_NGS_WTA_v1.0	Endogenous	240	ALOX5	FALSE	72	0.3582089552238806
ANXA1	Hs_R_NGS_WTA_v1.0	Endogenous	301	ANXA1	FALSE	185	0.9203980099502488
ATP1A1	Hs_R_NGS_WTA_v1.0	Endogenous	476	ATP1A1	FALSE	201	1
ATP1A2	Hs_R_NGS_WTA_v1.0	Endogenous	477	ATP1A2	FALSE	66	0.3283582089552239
ATP4A	Hs_R_NGS_WTA_v1.0	Endogenous	495	ATP4A	FALSE	35	0.17412935323383086
AVPR1B	Hs_R_NGS_WTA_v1.0	Endogenous	553	AVPR1B	FALSE	33	0.16417910447761194
BCKDHA	Hs_R_NGS_WTA_v1.0	Endogenous	593	BCKDHA	FALSE	151	0.7512437810945274
BLVRA	Hs_R_NGS_WTA_v1.0	Endogenous	644	BLVRA	FALSE	139	0.6915422885572139
BLVRB	Hs_R_NGS_WTA_v1.0	Endogenous	645	BLVRB	FALSE	66	0.3283582089552239
TSPO	Hs_R_NGS_WTA_v1.0	Endogenous	706	TSPO	FALSE	32	0.15920398009950248
C4BPB	Hs_R_NGS_WTA_v1.0	Endogenous	725	C4BPB	FALSE	45	0.22388059701492538
CA4	Hs_R_NGS_WTA_v1.0	Endogenous	762	CA4	FALSE	49	0.24378109452736318
CACNA2D1	Hs_R_NGS_WTA_v1.0	Endogenous	781	CACNA2D1	FALSE	54	0.26865671641791045
CACNB3	Hs_R_NGS_WTA_v1.0	Endogenous	784	CACNB3	FALSE	25	0.12437810945273632
CHRNB1	Hs_R_NGS_WTA_v1.0	Endogenous	1140	CHRNB1	FALSE	35	0.17412935323383086
CHRNB4	Hs_R_NGS_WTA_v1.0	Endogenous	1143	CHRNB4	FALSE	119	0.5920398009950248
CSF1	Hs_R_NGS_WTA_v1.0	Endogenous	1435	CSF1	FALSE	72	0.3582089552238806
CSF3R	Hs_R_NGS_WTA_v1.0	Endogenous	1441	CSF3R	FALSE	60	0.29850746268656714
CYP3A5	Hs_R_NGS_WTA_v1.0	Endogenous	1577	CYP3A5	FALSE	23	0.11442786069651742
CYP27A1	Hs_R_NGS_WTA_v1.0	Endogenous	1593	CYP27A1	FALSE	52	0.25870646766169153
CYP27B1	Hs_R_NGS_WTA_v1.0	Endogenous	1594	CYP27B1	FALSE	30	0.14925373134328357
DCK	Hs_R_NGS_WTA_v1.0	Endogenous	1633	DCK	FALSE	46	0.22885572139303484
DDC	Hs_R_NGS_WTA_v1.0	Endogenous	1644	DDC	FALSE	61	0.3034825870646766
DIO1	Hs_R_NGS_WTA_v1.0	Endogenous	1733	DIO1	FALSE	57	0.2835820895522388
DRD4	Hs_R_NGS_WTA_v1.0	Endogenous	1815	DRD4	FALSE	43	0.21393034825870647
DRD5	Hs_R_NGS_WTA_v1.0	Endogenous	1816, 1818, 101060524	DRD5, DRD5P2, LOC101060524	FALSE	139	0.6915422885572139
GAD1	Hs_R_NGS_WTA_v1.0	Endogenous	2571	GAD1	FALSE	37	0.18407960199004975
GART	Hs_R_NGS_WTA_v1.0	Endogenous	2618	GART	FALSE	132	0.6567164179104478
GAS6	Hs_R_NGS_WTA_v1.0	Endogenous	2621	GAS6	FALSE	182	0.9054726368159204
GGCX	Hs_R_NGS_WTA_v1.0	Endogenous	2677	GGCX	FALSE	123	0.6119402985074627
GNRH1	Hs_R_NGS_WTA_v1.0	Endogenous	2796	GNRH1	FALSE	54	0.26865671641791045
GRIA1	Hs_R_NGS_WTA_v1.0	Endogenous	2890	GRIA1	FALSE	22	0.10945273631840796
GRIN2A	Hs_R_NGS_WTA_v1.0	Endogenous	2903	GRIN2A	FALSE	31	0.15422885572139303
GRINA	Hs_R_NGS_WTA_v1.0	Endogenous	2907	GRINA	FALSE	172	0.8557213930348259
GRM4	Hs_R_NGS_WTA_v1.0	Endogenous	2914	GRM4	FALSE	25	0.12437810945273632
GSTA2	Hs_R_NGS_WTA_v1.0	Endogenous	2939	GSTA2	FALSE	28	0.13930348258706468
GSTM2	Hs_R_NGS_WTA_v1.0	Endogenous	2946	GSTM2	FALSE	71	0.35323383084577115
GSTM3	Hs_R_NGS_WTA_v1.0	Endogenous	2947	GSTM3	FALSE	32	0.15920398009950248
GSTM4	Hs_R_NGS_WTA_v1.0	Endogenous	2948	GSTM4	FALSE	107	0.5323383084577115
GSTT2	Hs_R_NGS_WTA_v1.0	Endogenous	2953, 653689	GSTT2B, GSTT2	FALSE	90	0.44776119402985076
GUCY1A2	Hs_R_NGS_WTA_v1.0	Endogenous	2977	GUCY1A2	FALSE	49	0.24378109452736318
GUCY1B1	Hs_R_NGS_WTA_v1.0	Endogenous	2983	GUCY1B1	FALSE	35	0.17412935323383086
GUK1	Hs_R_NGS_WTA_v1.0	Endogenous	2987	GUK1	FALSE	172	0.8557213930348259
HMGCR	Hs_R_NGS_WTA_v1.0	Endogenous	3156	HMGCR	FALSE	61	0.3034825870646766
HPGD	Hs_R_NGS_WTA_v1.0	Endogenous	3248	HPGD	FALSE	139	0.6915422885572139
HSD3B1	Hs_R_NGS_WTA_v1.0	Endogenous	3283	HSD3B1	FALSE	49	0.24378109452736318
ICAM2	Hs_R_NGS_WTA_v1.0	Endogenous	3384	ICAM2	FALSE	147	0.7313432835820896
IFNAR2	Hs_R_NGS_WTA_v1.0	Endogenous	3455	IFNAR2	FALSE	159	0.7910447761194029
IGF1R	Hs_R_NGS_WTA_v1.0	Endogenous	3480	IGF1R	FALSE	148	0.736318407960199
IGF2R	Hs_R_NGS_WTA_v1.0	Endogenous	3482	IGF2R	FALSE	191	0.9502487562189055
IMPDH1	Hs_R_NGS_WTA_v1.0	Endogenous	3614	IMPDH1	FALSE	168	0.835820895522388
IMPDH2	Hs_R_NGS_WTA_v1.0	Endogenous	3615	IMPDH2	FALSE	54	0.26865671641791045
ITGA4	Hs_R_NGS_WTA_v1.0	Endogenous	3676	ITGA4	FALSE	38	0.1890547263681592
ITGAX	Hs_R_NGS_WTA_v1.0	Endogenous	3687	ITGAX	FALSE	68	0.3383084577114428
ITGB6	Hs_R_NGS_WTA_v1.0	Endogenous	3694	ITGB6	FALSE	36	0.1791044776119403
KNG1	Hs_R_NGS_WTA_v1.0	Endogenous	3827	KNG1	FALSE	55	0.2736318407960199
CYP4F3	Hs_R_NGS_WTA_v1.0	Endogenous	4051	CYP4F3	FALSE	40	0.19900497512437812
MAOB	Hs_R_NGS_WTA_v1.0	Endogenous	4129	MAOB	FALSE	62	0.30845771144278605
NQO1	Hs_R_NGS_WTA_v1.0	Endogenous	1728	NQO1	FALSE	164	0.8159203980099502
NQO2	Hs_R_NGS_WTA_v1.0	Endogenous	4835	NQO2	FALSE	94	0.46766169154228854
NPR1	Hs_R_NGS_WTA_v1.0	Endogenous	4881	NPR1	FALSE	155	0.7711442786069652
NPY1R	Hs_R_NGS_WTA_v1.0	Endogenous	4886	NPY1R	FALSE	40	0.19900497512437812
P4HA1	Hs_R_NGS_WTA_v1.0	Endogenous	5033	P4HA1	FALSE	135	0.6716417910447762
P4HB	Hs_R_NGS_WTA_v1.0	Endogenous	5034	P4HB	FALSE	200	0.9950248756218906
PAM	Hs_R_NGS_WTA_v1.0	Endogenous	5066	PAM	FALSE	183	0.9104477611940298
PC	Hs_R_NGS_WTA_v1.0	Endogenous	5091	PC	FALSE	116	0.5771144278606966
PDE3A	Hs_R_NGS_WTA_v1.0	Endogenous	5139	PDE3A	FALSE	74	0.3681592039800995
PDE4C	Hs_R_NGS_WTA_v1.0	Endogenous	5143	PDE4C	FALSE	45	0.22388059701492538
PDE1B	Hs_R_NGS_WTA_v1.0	Endogenous	5153	PDE1B	FALSE	21	0.1044776119402985
PDHB	Hs_R_NGS_WTA_v1.0	Endogenous	5162	PDHB	FALSE	96	0.47761194029850745
PGR	Hs_R_NGS_WTA_v1.0	Endogenous	5241	PGR	FALSE	34	0.1691542288557214
ABCB1	Hs_R_NGS_WTA_v1.0	Endogenous	5243	ABCB1	FALSE	53	0.263681592039801
PLAT	Hs_R_NGS_WTA_v1.0	Endogenous	5327	PLAT	FALSE	173	0.8606965174129353
SERPINF2	Hs_R_NGS_WTA_v1.0	Endogenous	5345	SERPINF2	FALSE	45	0.22388059701492538
POLR2A	Hs_R_NGS_WTA_v1.0	Endogenous	5430	POLR2A	FALSE	183	0.9104477611940298
POLR2B	Hs_R_NGS_WTA_v1.0	Endogenous	5431	POLR2B	FALSE	86	0.42786069651741293
POR	Hs_R_NGS_WTA_v1.0	Endogenous	5447	POR	FALSE	141	0.7014925373134329
PPIB	Hs_R_NGS_WTA_v1.0	Endogenous	5479	PPIB	FALSE	201	1
PPIC	Hs_R_NGS_WTA_v1.0	Endogenous	5480	PPIC	FALSE	37	0.18407960199004975
PPP3R1	Hs_R_NGS_WTA_v1.0	Endogenous	5534	PPP3R1	FALSE	170	0.845771144278607
PTGDS	Hs_R_NGS_WTA_v1.0	Endogenous	5730	PTGDS	FALSE	166	0.8258706467661692
PTGER2	Hs_R_NGS_WTA_v1.0	Endogenous	5732	PTGER2	FALSE	32	0.15920398009950248
PTGER3	Hs_R_NGS_WTA_v1.0	Endogenous	5733	PTGER3	FALSE	85	0.4228855721393035
PTGER4	Hs_R_NGS_WTA_v1.0	Endogenous	5734	PTGER4	FALSE	127	0.6318407960199005
RARB	Hs_R_NGS_WTA_v1.0	Endogenous	5915	RARB	FALSE	34	0.1691542288557214
RPL4	Hs_R_NGS_WTA_v1.0	Endogenous	6124	RPL4	FALSE	200	0.9950248756218906
RPL5	Hs_R_NGS_WTA_v1.0	Endogenous	6125	RPL5	FALSE	201	1
RPL6	Hs_R_NGS_WTA_v1.0	Endogenous	6128	RPL6	FALSE	201	1
RPL7	Hs_R_NGS_WTA_v1.0	Endogenous	6129	RPL7	FALSE	201	1
RPL7A	Hs_R_NGS_WTA_v1.0	Endogenous	6130	RPL7A	FALSE	201	1
RPL12	Hs_R_NGS_WTA_v1.0	Endogenous	6136, 65065	NBEAL1, RPL12	FALSE	201	1
RPL23	Hs_R_NGS_WTA_v1.0	Endogenous	9349	RPL23	FALSE	201	1
RPL18A	Hs_R_NGS_WTA_v1.0	Endogenous	6142	RPL18A	FALSE	201	1
RPL19	Hs_R_NGS_WTA_v1.0	Endogenous	6143	RPL19	FALSE	201	1
RPL21	Hs_R_NGS_WTA_v1.0	Endogenous	6144, 100131205	RPL21P28, RPL21	FALSE	201	1
RPL17	Hs_R_NGS_WTA_v1.0	Endogenous	6139	RPL17	FALSE	201	1
RPL24	Hs_R_NGS_WTA_v1.0	Endogenous	6152, 256691	RPL24, MAMDC2	FALSE	201	1
RPL26	Hs_R_NGS_WTA_v1.0	Endogenous	6154	RPL26	FALSE	201	1
RPL27	Hs_R_NGS_WTA_v1.0	Endogenous	6155	RPL27	FALSE	201	1
RPL30	Hs_R_NGS_WTA_v1.0	Endogenous	6156	RPL30	FALSE	201	1
RPL28	Hs_R_NGS_WTA_v1.0	Endogenous	6158	RPL28	FALSE	200	0.9950248756218906
RPL29	Hs_R_NGS_WTA_v1.0	Endogenous	6159	RPL29	FALSE	201	1
RPL34	Hs_R_NGS_WTA_v1.0	Endogenous	6164	RPL34	FALSE	201	1
RPL35A	Hs_R_NGS_WTA_v1.0	Endogenous	6165	RPL35A	FALSE	201	1
RPL37	Hs_R_NGS_WTA_v1.0	Endogenous	6167	RPL37	FALSE	201	1
RPL37A	Hs_R_NGS_WTA_v1.0	Endogenous	6168	RPL37A	FALSE	201	1
RPL39	Hs_R_NGS_WTA_v1.0	Endogenous	6170	RPL39	FALSE	201	1
RPL36AL	Hs_R_NGS_WTA_v1.0	Endogenous	6166	RPL36AL	FALSE	189	0.9402985074626866
SLC2A9	Hs_R_NGS_WTA_v1.0	Endogenous	56606	SLC2A9	FALSE	46	0.22885572139303484
CD44	Hs_R_NGS_WTA_v1.0	Endogenous	960	CD44	FALSE	104	0.5174129353233831
TSR3	Hs_R_NGS_WTA_v1.0	Endogenous	115939	TSR3	FALSE	105	0.5223880597014925
STX16	Hs_R_NGS_WTA_v1.0	Endogenous	8675	STX16	FALSE	124	0.6169154228855721
C16orf87	Hs_R_NGS_WTA_v1.0	Endogenous	388272	C16orf87	FALSE	36	0.1791044776119403
UBE2W	Hs_R_NGS_WTA_v1.0	Endogenous	55284	UBE2W	FALSE	68	0.3383084577114428
NDUFV3	Hs_R_NGS_WTA_v1.0	Endogenous	4731	NDUFV3	FALSE	111	0.5522388059701493
RORC	Hs_R_NGS_WTA_v1.0	Endogenous	6097	RORC	FALSE	49	0.24378109452736318
GRB10	Hs_R_NGS_WTA_v1.0	Endogenous	2887	GRB10	FALSE	112	0.5572139303482587
GALK2	Hs_R_NGS_WTA_v1.0	Endogenous	2585	GALK2	FALSE	36	0.1791044776119403
GGA1	Hs_R_NGS_WTA_v1.0	Endogenous	26088	GGA1	FALSE	27	0.13432835820895522
TIMM50	Hs_R_NGS_WTA_v1.0	Endogenous	92609	TIMM50	FALSE	28	0.13930348258706468
ALKBH2	Hs_R_NGS_WTA_v1.0	Endogenous	121642	ALKBH2	FALSE	23	0.11442786069651742
OR2A14	Hs_R_NGS_WTA_v1.0	Endogenous	135941	OR2A14	FALSE	74	0.3681592039800995
ETFRF1	Hs_R_NGS_WTA_v1.0	Endogenous	144363	ETFRF1	FALSE	63	0.31343283582089554
SPOPL	Hs_R_NGS_WTA_v1.0	Endogenous	339745	SPOPL	FALSE	53	0.263681592039801
ZNF470	Hs_R_NGS_WTA_v1.0	Endogenous	388566	ZNF470	FALSE	54	0.26865671641791045
ARHGEF37	Hs_R_NGS_WTA_v1.0	Endogenous	389337	ARHGEF37	FALSE	23	0.11442786069651742
MED11	Hs_R_NGS_WTA_v1.0	Endogenous	400569	MED11	FALSE	36	0.1791044776119403
C4orf3	Hs_R_NGS_WTA_v1.0	Endogenous	401152	C4orf3	FALSE	200	0.9950248756218906
ATP1B1	Hs_R_NGS_WTA_v1.0	Endogenous	481	ATP1B1	FALSE	201	1
RAET1G	Hs_R_NGS_WTA_v1.0	Endogenous	353091	RAET1G	FALSE	25	0.12437810945273632
TOMM5	Hs_R_NGS_WTA_v1.0	Endogenous	401505	TOMM5	FALSE	166	0.8258706467661692
DENND6B	Hs_R_NGS_WTA_v1.0	Endogenous	414918	DENND6B	FALSE	68	0.3383084577114428
C8orf82	Hs_R_NGS_WTA_v1.0	Endogenous	414919	C8orf82	FALSE	103	0.5124378109452736
OR2T27	Hs_R_NGS_WTA_v1.0	Endogenous	81458, 403239	OR2T7, OR2T27	FALSE	30	0.14925373134328357
OR2T35	Hs_R_NGS_WTA_v1.0	Endogenous	401992, 403244	OR2T35, OR2T2	FALSE	39	0.19402985074626866
PIM3	Hs_R_NGS_WTA_v1.0	Endogenous	415116	PIM3	FALSE	171	0.8507462686567164
ARMH4	Hs_R_NGS_WTA_v1.0	Endogenous	145407	ARMH4	FALSE	141	0.7014925373134329
TTC3	Hs_R_NGS_WTA_v1.0	Endogenous	7267	TTC3	FALSE	142	0.7064676616915423
PPARA	Hs_R_NGS_WTA_v1.0	Endogenous	5465	PPARA	FALSE	42	0.208955223880597
AFAP1L2	Hs_R_NGS_WTA_v1.0	Endogenous	84632	AFAP1L2	FALSE	118	0.5870646766169154
ATP5F1A	Hs_R_NGS_WTA_v1.0	Endogenous	498	ATP5F1A	FALSE	193	0.9601990049751243
C9orf47	Hs_R_NGS_WTA_v1.0	Endogenous	286223	C9orf47	FALSE	47	0.23383084577114427
OR4C13	Hs_R_NGS_WTA_v1.0	Endogenous	283092	OR4C13	FALSE	59	0.2935323383084577
PLEKHA1	Hs_R_NGS_WTA_v1.0	Endogenous	59338	PLEKHA1	FALSE	111	0.5522388059701493
PAMR1	Hs_R_NGS_WTA_v1.0	Endogenous	25891	PAMR1	FALSE	39	0.19402985074626866
GPM6B	Hs_R_NGS_WTA_v1.0	Endogenous	2824	GPM6B	FALSE	39	0.19402985074626866
EXOSC10	Hs_R_NGS_WTA_v1.0	Endogenous	5394	EXOSC10	FALSE	90	0.44776119402985076
RPLP0	Hs_R_NGS_WTA_v1.0	Endogenous	6175	RPLP0	FALSE	201	1
GMPR2	Hs_R_NGS_WTA_v1.0	Endogenous	51292	GMPR2	FALSE	101	0.5024875621890548
HCFC1R1	Hs_R_NGS_WTA_v1.0	Endogenous	54985	HCFC1R1	FALSE	183	0.9104477611940298
PFKL	Hs_R_NGS_WTA_v1.0	Endogenous	5211	PFKL	FALSE	192	0.9552238805970149
ATP5MC1	Hs_R_NGS_WTA_v1.0	Endogenous	516	ATP5MC1	FALSE	112	0.5572139303482587
C4B	Hs_R_NGS_WTA_v1.0	Endogenous	720, 721, 110384692, 100293534	LOC110384692, C4A, C4B, C4B_2	FALSE	161	0.8009950248756219
ECHDC1	Hs_R_NGS_WTA_v1.0	Endogenous	55862	ECHDC1	FALSE	131	0.6517412935323383
ATP5MC2	Hs_R_NGS_WTA_v1.0	Endogenous	517	ATP5MC2	FALSE	201	1
PHETA2	Hs_R_NGS_WTA_v1.0	Endogenous	150368	PHETA2	FALSE	21	0.1044776119402985
DEFB108B	Hs_R_NGS_WTA_v1.0	Endogenous	245911	DEFB108B	FALSE	83	0.4129353233830846
AFTPH	Hs_R_NGS_WTA_v1.0	Endogenous	54812	AFTPH	FALSE	60	0.29850746268656714
SUMO4	Hs_R_NGS_WTA_v1.0	Endogenous	387082	SUMO4	FALSE	21	0.1044776119402985
LCLAT1	Hs_R_NGS_WTA_v1.0	Endogenous	253558	LCLAT1	FALSE	33	0.16417910447761194
ATP5MC3	Hs_R_NGS_WTA_v1.0	Endogenous	518	ATP5MC3	FALSE	193	0.9601990049751243
ZFYVE27	Hs_R_NGS_WTA_v1.0	Endogenous	118813	ZFYVE27	FALSE	63	0.31343283582089554
EPSTI1	Hs_R_NGS_WTA_v1.0	Endogenous	94240	EPSTI1	FALSE	40	0.19900497512437812
EXOSC3	Hs_R_NGS_WTA_v1.0	Endogenous	51010	EXOSC3	FALSE	161	0.8009950248756219
GATA3	Hs_R_NGS_WTA_v1.0	Endogenous	2625	GATA3	FALSE	139	0.6915422885572139
SFR1	Hs_R_NGS_WTA_v1.0	Endogenous	119392	SFR1	FALSE	60	0.29850746268656714
RAB11FIP1	Hs_R_NGS_WTA_v1.0	Endogenous	80223	RAB11FIP1	FALSE	112	0.5572139303482587
ZNF787	Hs_R_NGS_WTA_v1.0	Endogenous	126208	ZNF787	FALSE	96	0.47761194029850745
INPP5J	Hs_R_NGS_WTA_v1.0	Endogenous	27124	INPP5J	FALSE	49	0.24378109452736318
ANXA2	Hs_R_NGS_WTA_v1.0	Endogenous	304, 302, 303	ANXA2P1, ANXA2P2, ANXA2	FALSE	201	1
BTBD7	Hs_R_NGS_WTA_v1.0	Endogenous	55727	BTBD7	FALSE	72	0.3582089552238806
THOC5	Hs_R_NGS_WTA_v1.0	Endogenous	8563	THOC5	FALSE	46	0.22885572139303484
CBY1	Hs_R_NGS_WTA_v1.0	Endogenous	25776	CBY1	FALSE	77	0.38308457711442784
OR8G1	Hs_R_NGS_WTA_v1.0	Endogenous	219865, 26492, 26494	OR8G5, OR8G2P, OR8G1	FALSE	99	0.4925373134328358
PTRH1	Hs_R_NGS_WTA_v1.0	Endogenous	138428	PTRH1	FALSE	27	0.13432835820895522
KCTD11	Hs_R_NGS_WTA_v1.0	Endogenous	147040, 9744	KCTD11, ACAP1	FALSE	96	0.47761194029850745
RPLP1	Hs_R_NGS_WTA_v1.0	Endogenous	6176	RPLP1	FALSE	201	1
BICD1	Hs_R_NGS_WTA_v1.0	Endogenous	636	BICD1	FALSE	70	0.3482587064676617
SMAD2	Hs_R_NGS_WTA_v1.0	Endogenous	4087	SMAD2	FALSE	196	0.9751243781094527
LDLRAD4	Hs_R_NGS_WTA_v1.0	Endogenous	753	LDLRAD4	FALSE	28	0.13930348258706468
C11orf49	Hs_R_NGS_WTA_v1.0	Endogenous	79096	C11orf49	FALSE	27	0.13432835820895522
LEPR	Hs_R_NGS_WTA_v1.0	Endogenous	3953	LEPR	FALSE	50	0.24875621890547264
HMGXB4	Hs_R_NGS_WTA_v1.0	Endogenous	10042	HMGXB4	FALSE	23	0.11442786069651742
UQCR10	Hs_R_NGS_WTA_v1.0	Endogenous	29796	UQCR10	FALSE	127	0.6318407960199005
ARHGEF35	Hs_R_NGS_WTA_v1.0	Endogenous	445328	ARHGEF35	FALSE	141	0.7014925373134329
ATP5PF	Hs_R_NGS_WTA_v1.0	Endogenous	522	ATP5PF	FALSE	193	0.9601990049751243
MTFP1	Hs_R_NGS_WTA_v1.0	Endogenous	51537	MTFP1	FALSE	23	0.11442786069651742
